token,job_link,is_relevant,reason,score
figma,https://job-boards.greenhouse.io/figma/jobs/5829275004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5737291004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5973393004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5849759004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5971712004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5740382004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5737701004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5828518004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5842393004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5564202004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5803517004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5891718004,no,title_mismatch,15
figma,https://job-boards.greenhouse.io/figma/jobs/5790585004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5972046004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5838098004,no,excluded:manager,5
figma,https://job-boards.greenhouse.io/figma/jobs/5722244004,no,excluded:staff,5
figma,https://job-boards.greenhouse.io/figma/jobs/5696366004,no,excluded:intern,5
figma,https://job-boards.greenhouse.io/figma/jobs/5787320004,no,excluded:manager,5
figma,https://job-boards.greenhouse.io/figma/jobs/5678196004,no,excluded:intern,5
figma,https://job-boards.greenhouse.io/figma/jobs/5778796004,no,excluded:intern,5
figma,https://job-boards.greenhouse.io/figma/jobs/5807963004,no,excluded:intern,15
figma,https://job-boards.greenhouse.io/figma/jobs/5804108004,no,excluded:staff,5
figma,https://job-boards.greenhouse.io/figma/jobs/5697641004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5735113004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5838193004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5620034004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5840645004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5859050004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5737300004,no,title_mismatch,30
figma,https://job-boards.greenhouse.io/figma/jobs/5978282004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5831836004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5711913004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5711468004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5711595004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5830640004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5505263004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5819866004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5776152004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5822583004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5973463004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5813638004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5808829004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5810842004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5651744004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5839419004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5756186004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5798281004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5829751004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5969555004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5565447004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5834913004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5753194004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5721527004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5835673004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5691886004,no,low_score,25
figma,https://job-boards.greenhouse.io/figma/jobs/5551730004,no,excluded:senior,15
figma,https://job-boards.greenhouse.io/figma/jobs/5551697004,no,excluded:ios,5
figma,https://job-boards.greenhouse.io/figma/jobs/5692525004,no,low_score,35
figma,https://job-boards.greenhouse.io/figma/jobs/5552530004,no,excluded:intern,15
figma,https://job-boards.greenhouse.io/figma/jobs/5759501004,no,excluded:intern,5
figma,https://job-boards.greenhouse.io/figma/jobs/5790627004,no,excluded:senior,30
figma,https://job-boards.greenhouse.io/figma/jobs/5552549004,no,excluded:intern,45
figma,https://job-boards.greenhouse.io/figma/jobs/5691911004,no,excluded:intern,30
figma,https://job-boards.greenhouse.io/figma/jobs/5692524004,no,excluded:intern,10
figma,https://job-boards.greenhouse.io/figma/jobs/5552522004,no,excluded:intern,5
figma,https://job-boards.greenhouse.io/figma/jobs/5552560004,no,excluded:intern,30
figma,https://job-boards.greenhouse.io/figma/jobs/5551532004,no,excluded:manager,45
figma,https://job-boards.greenhouse.io/figma/jobs/5551649004,no,low_score,15
figma,https://job-boards.greenhouse.io/figma/jobs/5781928004,no,non_us,15
figma,https://job-boards.greenhouse.io/figma/jobs/5783377004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5735853004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5735493004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5735542004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5659640004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5792631004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5978327004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5973930004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5814274004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5817394004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5970215004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5837760004,no,title_mismatch,20
figma,https://job-boards.greenhouse.io/figma/jobs/5699965004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5708436004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5971708004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5971689004,no,title_mismatch,5
figma,https://job-boards.greenhouse.io/figma/jobs/5839202004,no,title_mismatch,5
databricks,https://job-boards.greenhouse.io/databricks/jobs/8437000002,no,title_mismatch,40
databricks,https://job-boards.greenhouse.io/databricks/jobs/8428882002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8427016002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8441867002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8441871002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8438983002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/7726495002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/6918763002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8503080002,no,title_mismatch,40
databricks,https://job-boards.greenhouse.io/databricks/jobs/8330188002,no,title_mismatch,40
databricks,https://job-boards.greenhouse.io/databricks/jobs/8024004002,no,title_mismatch,40
databricks,https://job-boards.greenhouse.io/databricks/jobs/8298792002,no,title_mismatch,40
databricks,https://job-boards.greenhouse.io/databricks/jobs/8335860002,no,title_mismatch,40
databricks,https://job-boards.greenhouse.io/databricks/jobs/8099751002,no,title_mismatch,40
databricks,https://job-boards.greenhouse.io/databricks/jobs/8415203002,no,title_mismatch,40
databricks,https://job-boards.greenhouse.io/databricks/jobs/8397501002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8495065002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8423158002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8423165002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8234126002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8423167002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/7529380002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8459910002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8011326002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8501030002,no,title_mismatch,25
databricks,https://job-boards.greenhouse.io/databricks/jobs/8449858002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8453690002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8482372002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8479022002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8519576002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8459031002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8438914002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8470087002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8460871002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8441865002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8431927002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8431935002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8462016002,no,title_mismatch,45
databricks,https://job-boards.greenhouse.io/databricks/jobs/8425303002,no,title_mismatch,45
databricks,https://job-boards.greenhouse.io/databricks/jobs/8207910002,no,excluded:intern,45
databricks,https://job-boards.greenhouse.io/databricks/jobs/8486738002,no,title_mismatch,45
databricks,https://job-boards.greenhouse.io/databricks/jobs/8396801002,no,title_mismatch,45
databricks,https://job-boards.greenhouse.io/databricks/jobs/8439047002,no,title_mismatch,45
databricks,https://job-boards.greenhouse.io/databricks/jobs/8298163002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8368003002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8137000002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8309177002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8441894002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8285292002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8450551002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8452394002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8465963002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8476496002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8482406002,no,title_mismatch,25
databricks,https://job-boards.greenhouse.io/databricks/jobs/8457249002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8385230002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8385234002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8442976002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8476399002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8289850002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8289852002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8450578002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8516118002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8438928002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8495071002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8371717002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8026734002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8407863002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8346099002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8295772002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8295622002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8466813002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8398599002,no,title_mismatch,30
databricks,https://job-boards.greenhouse.io/databricks/jobs/8287373002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8285493002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8287372002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8507762002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8304674002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8397550002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/7876192002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8397558002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8397564002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8482366002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8337361002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/7896551002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8290810002,no,title_mismatch,15
databricks,https://job-boards.greenhouse.io/databricks/jobs/8220993002,no,title_mismatch,15
databricks,https://job-boards.greenhouse.io/databricks/jobs/8139277002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8290839002,no,title_mismatch,30
databricks,https://job-boards.greenhouse.io/databricks/jobs/8201768002,no,title_mismatch,30
databricks,https://job-boards.greenhouse.io/databricks/jobs/8453290002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8439176002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8479034002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8403550002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8388585002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8194495002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8459037002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8409447002,no,title_mismatch,25
databricks,https://job-boards.greenhouse.io/databricks/jobs/8337359002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8346076002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8506402002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8440902002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/7716357002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8478702002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8438930002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8501186002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8510921002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/7439442002,no,excluded:manager,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/5313313002,no,excluded:manager,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/6736119002,no,title_mismatch,40
databricks,https://job-boards.greenhouse.io/databricks/jobs/8472398002,no,title_mismatch,30
databricks,https://job-boards.greenhouse.io/databricks/jobs/8298018002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8357216002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/7651353002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8190108002,no,title_mismatch,30
databricks,https://job-boards.greenhouse.io/databricks/jobs/8467083002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8476543002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/7006089002,no,title_mismatch,30
databricks,https://job-boards.greenhouse.io/databricks/jobs/8502969002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8476581002,no,title_mismatch,40
databricks,https://job-boards.greenhouse.io/databricks/jobs/8324875002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8013809002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8194918002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8390456002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8470125002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8206138002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8456404002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8351958002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8480190002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8482144002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8350611002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8440900002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8417773002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8390460002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8294402002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8349357002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/7841080002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8461154002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8509691002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8346291002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8438547002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8438265002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8466809002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8346295002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/7851145002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8438281002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8438952002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8394014002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8487325002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8229672002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8192404002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8435970002,no,title_mismatch,30
databricks,https://job-boards.greenhouse.io/databricks/jobs/8306218002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8476506002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8151567002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8449854002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8182383002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8414470002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8399878002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8441857002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8396678002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8462011002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8480878002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8461158002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8439679002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8510406002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8518847002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/7675324002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8438286002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8438296002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8193347002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8402168002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8479923002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8337357002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8223325002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8431973002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8356420002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8200547002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/7293607002,no,title_mismatch,30
databricks,https://job-boards.greenhouse.io/databricks/jobs/8501026002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8493722002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8452035002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/7856268002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8480642002,no,title_mismatch,30
databricks,https://job-boards.greenhouse.io/databricks/jobs/8379150002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8449848002,no,title_mismatch,30
databricks,https://job-boards.greenhouse.io/databricks/jobs/8451296002,no,title_mismatch,30
databricks,https://job-boards.greenhouse.io/databricks/jobs/8073329002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8438803002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8445723002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8480815002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/7803166002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8403943002,no,title_mismatch,25
databricks,https://job-boards.greenhouse.io/databricks/jobs/8437076002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8466731002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8240507002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8439078002,no,excluded:senior,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8402622002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8176503002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8349447002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8449856002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8277580002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8438779002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8438767002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8360067002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8316258002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8491126002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8449360002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8374096002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8446027002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8458032002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8461584002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8482368002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8503068002,no,title_mismatch,35
databricks,https://job-boards.greenhouse.io/databricks/jobs/8445817002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8074772002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8407895002,no,title_mismatch,25
databricks,https://job-boards.greenhouse.io/databricks/jobs/8402617002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8402615002,no,title_mismatch,30
databricks,https://job-boards.greenhouse.io/databricks/jobs/8402610002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8460875002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8461156002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8468476002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8501500002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8462013002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8439683002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8503590002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8466042002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8441879002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8457320002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8507812002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8509687002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8345599002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8485404002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8505897002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8353240002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8503588002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8405831002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8402166002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8400281002,no,title_mismatch,10
databricks,https://job-boards.greenhouse.io/databricks/jobs/8459908002,no,title_mismatch,65
databricks,https://job-boards.greenhouse.io/databricks/jobs/8309135002,no,title_mismatch,20
databricks,https://job-boards.greenhouse.io/databricks/jobs/8412993002,no,title_mismatch,10
